sku,unit,target_month,predicted_qty,level_qty,seasonal_factor,trend_per_month,months_from_level_anchor,trend_contribution_qty,deseasonalized_forecast,damping,status,warnings,actual_qty,residual_qty,split,model,trained_before
030200134_,шт,2026-01-01,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,2.0,1.0,validation,decomposition_damping_0,2026-01-01
030200135_,шт,2026-01-01,20.0,20.0,1.0,0.0,1.5,0.0,20.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,2.0,-18.0,validation,decomposition_damping_0,2026-01-01
030200136_,шт,2026-01-01,50.5,50.5,1.0,0.0,1.5,0.0,50.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,82.0,31.5,validation,decomposition_damping_0,2026-01-01
030200176_,шт,2026-01-01,15.0,15.0,1.0,0.0,2.0,0.0,15.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,1.0,-14.0,validation,decomposition_damping_0,2026-01-01
030200191_,шт,2026-01-01,44.0,44.0,1.0,0.0,5.0,0.0,44.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;6_calendar_months,1.0,-43.0,validation,decomposition_damping_0,2026-01-01
030200192_,шт,2026-01-01,61880.95609380329,59864.6912696876,1.033680367865467,0.0,2.0,0.0,59864.6912696876,0.0,forecast,unstable_trend_disabled,35240.0,-26640.95609380329,validation,decomposition_damping_0,2026-01-01
030200193_,шт,2026-01-01,27196.99241138696,25629.994844789235,1.0611392072486627,0.0,2.0,0.0,25629.994844789235,0.0,forecast,unstable_trend_disabled,18659.0,-8537.99241138696,validation,decomposition_damping_0,2026-01-01
030200201_,шт,2026-01-01,21528.231133186273,19644.885202201094,1.0958695310051576,0.0,2.0,0.0,19644.885202201094,0.0,forecast,unstable_trend_disabled,17268.0,-4260.231133186273,validation,decomposition_damping_0,2026-01-01
030200203_,шт,2026-01-01,1047.6666666666667,1047.6666666666667,1.0,0.0,2.0,0.0,1047.6666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,857.0,-190.66666666666674,validation,decomposition_damping_0,2026-01-01
030200219_,шт,2026-01-01,5148.277798885568,5540.361368816334,0.9292314085977152,0.0,2.0,0.0,5540.361368816334,0.0,forecast,unstable_trend_disabled,2278.0,-2870.277798885568,validation,decomposition_damping_0,2026-01-01
030200220_,шт,2026-01-01,1078.151264751166,1286.6862584873243,0.8379286385001736,0.0,2.0,0.0,1286.6862584873243,0.0,forecast,unstable_trend_disabled,860.0,-218.15126475116608,validation,decomposition_damping_0,2026-01-01
030200221_,шт,2026-01-01,1094.1440916557542,1359.2838044348202,0.8049416082837028,0.0,2.0,0.0,1359.2838044348202,0.0,forecast,unstable_trend_disabled,2144.0,1049.8559083442458,validation,decomposition_damping_0,2026-01-01
030200222_,шт,2026-01-01,494.01626996530916,555.781513101649,0.8888677624564253,0.0,2.0,0.0,555.781513101649,0.0,forecast,unstable_trend_disabled,388.0,-106.01626996530916,validation,decomposition_damping_0,2026-01-01
030200223_,шт,2026-01-01,1305.3333333333333,1305.3333333333333,1.0,0.0,2.0,0.0,1305.3333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,1163.0,-142.33333333333326,validation,decomposition_damping_0,2026-01-01
030200224_,шт,2026-01-01,1860.1580966811857,1887.031018095014,0.985759152257626,-0.0,2.0,-0.0,1887.031018095014,0.0,forecast,,2656.0,795.8419033188143,validation,decomposition_damping_0,2026-01-01
030200225_,шт,2026-01-01,1232.5087696389048,1494.340141171134,0.8247846227787011,0.0,2.0,0.0,1494.340141171134,0.0,forecast,unstable_trend_disabled,1119.0,-113.50876963890482,validation,decomposition_damping_0,2026-01-01
030200226_,шт,2026-01-01,393.33214938432076,196.56026805431748,2.00107658214847,0.0,2.0,0.0,196.56026805431748,0.0,forecast,unstable_trend_disabled,176.0,-217.33214938432076,validation,decomposition_damping_0,2026-01-01
030200227_,шт,2026-01-01,247.94462057416504,302.1862552046753,0.8205026413469018,0.0,2.0,0.0,302.1862552046753,0.0,forecast,,358.0,110.05537942583496,validation,decomposition_damping_0,2026-01-01
030200240_,шт,2026-01-01,217.4375,217.4375,1.0,0.0,16.4375,0.0,217.4375,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history;all_known_history_stale,1.0,-216.4375,validation,decomposition_damping_0,2026-01-01
030200248_,шт,2026-01-01,12.5,12.5,1.0,0.0,1.5,0.0,12.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,11.0,-1.5,validation,decomposition_damping_0,2026-01-01
030200249_,шт,2026-01-01,9.333333333333334,9.333333333333334,1.0,0.0,2.0,0.0,9.333333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,2.0,-7.333333333333334,validation,decomposition_damping_0,2026-01-01
030200256_,шт,2026-01-01,104.33333333333333,104.33333333333333,1.0,0.0,2.0,0.0,104.33333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,8.0,-96.33333333333333,validation,decomposition_damping_0,2026-01-01
030200259_,шт,2026-01-01,35.5,35.5,1.0,0.0,1.5,0.0,35.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,10.0,-25.5,validation,decomposition_damping_0,2026-01-01
030200382_,шт,2026-01-01,12.0,12.0,1.0,0.0,2.0,0.0,12.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,8.0,-4.0,validation,decomposition_damping_0,2026-01-01
030300013_,шт,2026-01-01,41.0,41.0,1.0,-0.0,2.5,-0.0,41.0,0.0,forecast,neutral_seasonality_insufficient_evidence,8.0,-33.0,validation,decomposition_damping_0,2026-01-01
030300014_,шт,2026-01-01,432.3333333333333,432.3333333333333,1.0,-0.0,2.0,-0.0,432.3333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence,301.0,-131.33333333333331,validation,decomposition_damping_0,2026-01-01
130300026_,шт,2026-01-01,439.0,439.0,1.0,0.0,2.0,0.0,439.0,0.0,forecast,neutral_seasonality_insufficient_evidence,147.0,-292.0,validation,decomposition_damping_0,2026-01-01
130300027_,шт,2026-01-01,412.6517086707219,638.9276907814432,0.6458504062737155,0.0,2.0,0.0,638.9276907814432,0.0,forecast,unstable_trend_disabled,689.0,276.3482913292781,validation,decomposition_damping_0,2026-01-01
280300174_,шт,2026-01-01,219.51358784654767,240.99677507834713,0.9108569514060287,0.0,2.0,0.0,240.99677507834713,0.0,forecast,unstable_trend_disabled,878.0,658.4864121534523,validation,decomposition_damping_0,2026-01-01
300200283_,шт,2026-01-01,41.333333333333336,41.333333333333336,1.0,0.0,2.0,0.0,41.333333333333336,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,84.0,42.666666666666664,validation,decomposition_damping_0,2026-01-01
300200284_,шт,2026-01-01,35.17075620220472,47.83792985897079,0.7352064837648767,0.0,2.0,0.0,47.83792985897079,0.0,forecast,unstable_trend_disabled,15.0,-20.17075620220472,validation,decomposition_damping_0,2026-01-01
300200286_,шт,2026-01-01,4427.939864316793,5444.964014340412,0.8132174707959354,0.0,2.0,0.0,5444.964014340412,0.0,forecast,unstable_trend_disabled,4211.0,-216.93986431679332,validation,decomposition_damping_0,2026-01-01
300200288_,шт,2026-01-01,16.333333333333332,16.333333333333332,1.0,0.0,2.0,0.0,16.333333333333332,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,36.0,19.666666666666668,validation,decomposition_damping_0,2026-01-01
300200289_,шт,2026-01-01,134.56432305936661,161.84506503651667,0.8314391484782389,-0.0,2.0,-0.0,161.84506503651667,0.0,forecast,,212.0,77.43567694063339,validation,decomposition_damping_0,2026-01-01
300200290_,шт,2026-01-01,4.0,4.0,1.0,0.0,1.5,0.0,4.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,10.0,6.0,validation,decomposition_damping_0,2026-01-01
300200291_,шт,2026-01-01,24.76325206228452,42.20365691002516,0.5867560745998339,0.0,2.0,0.0,42.20365691002516,0.0,forecast,unstable_trend_disabled,51.0,26.23674793771548,validation,decomposition_damping_0,2026-01-01
300200292_,шт,2026-01-01,5.666666666666667,5.666666666666667,1.0,0.0,2.0,0.0,5.666666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,25.0,19.333333333333332,validation,decomposition_damping_0,2026-01-01
300200293_,шт,2026-01-01,124.12002650785169,140.60369516797553,0.8827650394221059,-0.0,2.0,-0.0,140.60369516797553,0.0,forecast,,135.0,10.87997349214831,validation,decomposition_damping_0,2026-01-01
300200294_,шт,2026-01-01,86.30533123912004,121.72381981666615,0.7090258206578505,0.0,2.0,0.0,121.72381981666615,0.0,forecast,unstable_trend_disabled,5.0,-81.30533123912004,validation,decomposition_damping_0,2026-01-01
300200295_,шт,2026-01-01,21.677701828893863,32.571339521093805,0.6655452968047255,0.0,2.0,0.0,32.571339521093805,0.0,forecast,unstable_trend_disabled,5.0,-16.677701828893863,validation,decomposition_damping_0,2026-01-01
300200296_,шт,2026-01-01,378.3101017887937,455.3796377066125,0.8307576151055914,0.0,2.0,0.0,455.3796377066125,0.0,forecast,unstable_trend_disabled,407.0,28.689898211206298,validation,decomposition_damping_0,2026-01-01
300200297_,шт,2026-01-01,443.3993434799521,581.5807459711153,0.7624037531358954,0.0,2.0,0.0,581.5807459711153,0.0,forecast,unstable_trend_disabled,507.0,63.60065652004789,validation,decomposition_damping_0,2026-01-01
300200298_,шт,2026-01-01,614.0938546477245,877.5556378564979,0.6997776871990696,0.0,2.0,0.0,877.5556378564979,0.0,forecast,unstable_trend_disabled,782.0,167.90614535227553,validation,decomposition_damping_0,2026-01-01
300200301_,шт,2026-01-01,409.6580952460655,571.8480599032372,0.7163757717659898,0.0,2.0,0.0,571.8480599032372,0.0,forecast,unstable_trend_disabled,790.0,380.3419047539345,validation,decomposition_damping_0,2026-01-01
300200302_,шт,2026-01-01,241.94828555227733,296.34771270389837,0.8164337876770613,0.0,2.0,0.0,296.34771270389837,0.0,forecast,unstable_trend_disabled,210.0,-31.948285552277326,validation,decomposition_damping_0,2026-01-01
300200303_,шт,2026-01-01,2664.705389981348,3323.8773386058892,0.8016858381118802,0.0,2.0,0.0,3323.8773386058892,0.0,forecast,unstable_trend_disabled,2600.0,-64.70538998134816,validation,decomposition_damping_0,2026-01-01
300200304_,шт,2026-01-01,1231.1039568399358,1408.674690093428,0.8739448259401075,0.0,2.0,0.0,1408.674690093428,0.0,forecast,unstable_trend_disabled,1471.0,239.8960431600642,validation,decomposition_damping_0,2026-01-01
300200305_,шт,2026-01-01,452.00720343138926,568.1003002966245,0.7956468306659598,0.0,2.0,0.0,568.1003002966245,0.0,forecast,unstable_trend_disabled,668.0,215.99279656861074,validation,decomposition_damping_0,2026-01-01
300200306_,шт,2026-01-01,248.86917050919254,302.3831614630872,0.8230258897520414,0.0,2.0,0.0,302.3831614630872,0.0,forecast,unstable_trend_disabled,259.0,10.130829490807457,validation,decomposition_damping_0,2026-01-01
300200307_,шт,2026-01-01,47.942087307918825,75.1880197281937,0.637629338839226,0.0,2.0,0.0,75.1880197281937,0.0,forecast,,9.0,-38.942087307918825,validation,decomposition_damping_0,2026-01-01
300200308_,шт,2026-01-01,19.642765869030928,34.1765643826337,0.5747437234800611,0.0,2.0,0.0,34.1765643826337,0.0,forecast,unstable_trend_disabled,2.0,-17.642765869030928,validation,decomposition_damping_0,2026-01-01
300200309_,шт,2026-01-01,16.666666666666668,16.666666666666668,1.0,0.0,2.0,0.0,16.666666666666668,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,6.0,-10.666666666666668,validation,decomposition_damping_0,2026-01-01
300200311_,шт,2026-01-01,70.42923629181854,114.35098285571956,0.6159040747439963,0.0,2.0,0.0,114.35098285571956,0.0,forecast,,155.0,84.57076370818146,validation,decomposition_damping_0,2026-01-01
300200313_,шт,2026-01-01,25.68164268123212,36.084749372591766,0.711703507098172,0.0,2.0,0.0,36.084749372591766,0.0,forecast,unstable_trend_disabled,25.0,-0.6816426812321197,validation,decomposition_damping_0,2026-01-01
300200314_,шт,2026-01-01,3.0,3.0,1.0,-0.0,2.0,-0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence,21.0,18.0,validation,decomposition_damping_0,2026-01-01
300200316_,шт,2026-01-01,3.0,3.0,1.0,-0.0,2.0,-0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence,8.0,5.0,validation,decomposition_damping_0,2026-01-01
300200317_,шт,2026-01-01,12.050709210193249,19.559430425546054,0.6161073685690835,0.0,2.0,0.0,19.559430425546054,0.0,forecast,unstable_trend_disabled,82.0,69.94929078980675,validation,decomposition_damping_0,2026-01-01
300200318_,шт,2026-01-01,36.333333333333336,36.333333333333336,1.0,-0.0,2.0,-0.0,36.333333333333336,0.0,forecast,neutral_seasonality_insufficient_evidence,68.0,31.666666666666664,validation,decomposition_damping_0,2026-01-01
300200319_,шт,2026-01-01,457.22139849900407,523.7033944998947,0.8730541052452468,0.0,2.0,0.0,523.7033944998947,0.0,forecast,unstable_trend_disabled,268.0,-189.22139849900407,validation,decomposition_damping_0,2026-01-01
300200320_,шт,2026-01-01,92.42731528523376,101.15400024848775,0.9137287211398795,0.0,2.0,0.0,101.15400024848775,0.0,forecast,unstable_trend_disabled,145.0,52.57268471476624,validation,decomposition_damping_0,2026-01-01
300200321_,шт,2026-01-01,31.0,31.0,1.0,-0.0,2.0,-0.0,31.0,0.0,forecast,neutral_seasonality_insufficient_evidence,4.0,-27.0,validation,decomposition_damping_0,2026-01-01
300200322_,шт,2026-01-01,121.33333333333333,121.33333333333333,1.0,0.0,2.0,0.0,121.33333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,45.0,-76.33333333333333,validation,decomposition_damping_0,2026-01-01
300200323_,шт,2026-01-01,392.631472836783,552.285208990036,0.7109215790058694,0.0,2.0,0.0,552.285208990036,0.0,forecast,unstable_trend_disabled,357.0,-35.63147283678302,validation,decomposition_damping_0,2026-01-01
300200324_,шт,2026-01-01,747.1837335051205,1048.6853319769689,0.7124956464266919,0.0,2.0,0.0,1048.6853319769689,0.0,forecast,,996.0,248.81626649487953,validation,decomposition_damping_0,2026-01-01
300200325_,шт,2026-01-01,19.578048867457483,29.230532963504487,0.6697807697143763,-0.0,2.0,-0.0,29.230532963504487,0.0,forecast,,50.0,30.421951132542517,validation,decomposition_damping_0,2026-01-01
300200326_,шт,2026-01-01,270.1844277052721,313.95816163128416,0.8605746265726312,0.0,2.0,0.0,313.95816163128416,0.0,forecast,unstable_trend_disabled,533.0,262.8155722947279,validation,decomposition_damping_0,2026-01-01
300200327_,шт,2026-01-01,22.41041655761062,32.832847183090955,0.6825608645098581,0.0,2.0,0.0,32.832847183090955,0.0,forecast,unstable_trend_disabled,21.0,-1.4104165576106205,validation,decomposition_damping_0,2026-01-01
300200328_,шт,2026-01-01,209.72264147640115,239.72093402803338,0.8748616065874156,0.0,2.0,0.0,239.72093402803338,0.0,forecast,unstable_trend_disabled,303.0,93.27735852359885,validation,decomposition_damping_0,2026-01-01
300200330_,шт,2026-01-01,2.5,2.5,1.0,0.0,1.5,0.0,2.5,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,1.0,-1.5,validation,decomposition_damping_0,2026-01-01
300200331_,шт,2026-01-01,929.4745839438774,1096.1589969752806,0.847937741247986,0.0,2.0,0.0,1096.1589969752806,0.0,forecast,unstable_trend_disabled,1043.0,113.5254160561226,validation,decomposition_damping_0,2026-01-01
300200332_,шт,2026-01-01,390.81886065567386,566.2732866140291,0.6901594510885967,-0.0,2.0,-0.0,566.2732866140291,0.0,forecast,,560.0,169.18113934432614,validation,decomposition_damping_0,2026-01-01
300200333_,шт,2026-01-01,469.00595258422425,596.7069285783438,0.7859904588365221,0.0,2.0,0.0,596.7069285783438,0.0,forecast,unstable_trend_disabled,573.0,103.99404741577575,validation,decomposition_damping_0,2026-01-01
300200343_,шт,2026-01-01,1585.8541896629831,1802.629259538696,0.8797450619817483,0.0,2.0,0.0,1802.629259538696,0.0,forecast,unstable_trend_disabled,983.0,-602.8541896629831,validation,decomposition_damping_0,2026-01-01
300200346_,шт,2026-01-01,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,35.0,33.0,validation,decomposition_damping_0,2026-01-01
300200348_,шт,2026-01-01,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,2.0,1.0,validation,decomposition_damping_0,2026-01-01
300200363_,шт,2026-01-01,10.0,10.0,1.0,0.0,3.0,0.0,10.0,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,1.0,-9.0,validation,decomposition_damping_0,2026-01-01
300200364_,шт,2026-01-01,21.0,21.0,1.0,0.0,1.5,0.0,21.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,6.0,-15.0,validation,decomposition_damping_0,2026-01-01
300200365_,шт,2026-01-01,179.0,179.0,1.0,-0.0,2.0,-0.0,179.0,0.0,forecast,neutral_seasonality_insufficient_evidence,130.0,-49.0,validation,decomposition_damping_0,2026-01-01
300200367_,шт,2026-01-01,3.0,3.0,1.0,0.0,2.5,0.0,3.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,2.0,-1.0,validation,decomposition_damping_0,2026-01-01
300200368_,шт,2026-01-01,5.333333333333333,5.333333333333333,1.0,0.0,2.0,0.0,5.333333333333333,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,4.0,-1.333333333333333,validation,decomposition_damping_0,2026-01-01
300200371_,шт,2026-01-01,15.333333333333334,15.333333333333334,1.0,0.0,2.0,0.0,15.333333333333334,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,6.0,-9.333333333333334,validation,decomposition_damping_0,2026-01-01
300200372_,шт,2026-01-01,12.5,12.5,1.0,0.0,2.0,0.0,12.5,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,2.0,-10.5,validation,decomposition_damping_0,2026-01-01
300200373_,шт,2026-01-01,9.0,9.0,1.0,0.0,2.0,0.0,9.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,25.0,16.0,validation,decomposition_damping_0,2026-01-01
300200375_,шт,2026-01-01,20.333333333333332,20.333333333333332,1.0,0.0,2.0,0.0,20.333333333333332,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,19.0,-1.3333333333333321,validation,decomposition_damping_0,2026-01-01
300200376_,шт,2026-01-01,29.489760174331586,47.83888147770613,0.6164391654531973,-0.0,2.0,-0.0,47.83888147770613,0.0,forecast,,97.0,67.5102398256684,validation,decomposition_damping_0,2026-01-01
300200377_,шт,2026-01-01,42.18243698669712,77.48664987634325,0.5443832847853635,0.0,2.0,0.0,77.48664987634325,0.0,forecast,unstable_trend_disabled,51.0,8.81756301330288,validation,decomposition_damping_0,2026-01-01
300200378_,шт,2026-01-01,11.825087811391661,18.038774045339476,0.6555372211919694,-0.0,2.0,-0.0,18.038774045339476,0.0,forecast,,5.0,-6.825087811391661,validation,decomposition_damping_0,2026-01-01
300200379_,шт,2026-01-01,11.0,11.0,1.0,0.0,2.0,0.0,11.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,4.0,-7.0,validation,decomposition_damping_0,2026-01-01
300200413_,шт,2026-01-01,15.0,15.0,1.0,0.0,2.0,0.0,15.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,9.0,-6.0,validation,decomposition_damping_0,2026-01-01
300200418_,шт,2026-01-01,1.5,1.5,1.0,0.0,1.5,0.0,1.5,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,1.0,-0.5,validation,decomposition_damping_0,2026-01-01
300200421_,шт,2026-01-01,7.0,7.0,1.0,0.0,2.0,0.0,7.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,2.0,-5.0,validation,decomposition_damping_0,2026-01-01
300200428_,шт,2026-01-01,446.4353156362786,423.64704094218524,1.0537907089907026,0.0,2.0,0.0,423.64704094218524,0.0,forecast,unstable_trend_disabled,111.0,-335.4353156362786,validation,decomposition_damping_0,2026-01-01
300200429_,шт,2026-01-01,6.666666666666667,6.666666666666667,1.0,0.0,2.0,0.0,6.666666666666667,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,55.0,48.333333333333336,validation,decomposition_damping_0,2026-01-01
300200430_,шт,2026-01-01,57.666666666666664,57.666666666666664,1.0,0.0,2.0,0.0,57.666666666666664,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,25.0,-32.666666666666664,validation,decomposition_damping_0,2026-01-01
300200431_,шт,2026-01-01,34.0,34.0,1.0,0.0,1.5,0.0,34.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,27.0,-7.0,validation,decomposition_damping_0,2026-01-01
300200432_,шт,2026-01-01,23.333333333333332,23.333333333333332,1.0,0.0,2.0,0.0,23.333333333333332,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,10.0,-13.333333333333332,validation,decomposition_damping_0,2026-01-01
300200433_,шт,2026-01-01,11.0,11.0,1.0,0.0,2.0,0.0,11.0,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,2.0,-9.0,validation,decomposition_damping_0,2026-01-01
300200434_,шт,2026-01-01,16.666666666666668,16.666666666666668,1.0,0.0,2.0,0.0,16.666666666666668,0.0,forecast,neutral_seasonality_insufficient_evidence;insufficient_recent_history,3.0,-13.666666666666668,validation,decomposition_damping_0,2026-01-01
300200435_,шт,2026-01-01,210.78891609997928,259.0868027391684,0.813584149680475,0.0,2.0,0.0,259.0868027391684,0.0,forecast,unstable_trend_disabled,275.0,64.21108390002072,validation,decomposition_damping_0,2026-01-01
300200436_,шт,2026-01-01,52.5909224072104,78.84137581044799,0.667047243488629,0.0,2.0,0.0,78.84137581044799,0.0,forecast,unstable_trend_disabled,62.0,9.4090775927896,validation,decomposition_damping_0,2026-01-01
300200437_,шт,2026-01-01,47.43091886567293,44.59197877326898,1.0636648152987052,-0.0,2.0,-0.0,44.59197877326898,0.0,forecast,,52.0,4.569081134327071,validation,decomposition_damping_0,2026-01-01
300200438_,шт,2026-01-01,52.92640313592056,64.68104331479812,0.8182676163452011,0.0,2.0,0.0,64.68104331479812,0.0,forecast,unstable_trend_disabled,5.0,-47.92640313592056,validation,decomposition_damping_0,2026-01-01
300200439_,шт,2026-01-01,12.0,12.0,1.0,-0.0,1.5,-0.0,12.0,0.0,forecast,neutral_seasonality_insufficient_evidence,10.0,-2.0,validation,decomposition_damping_0,2026-01-01
300200440_,шт,2026-01-01,22.666666666666668,22.666666666666668,1.0,0.0,2.0,0.0,22.666666666666668,0.0,forecast,neutral_seasonality_insufficient_evidence;unstable_trend_disabled,1.0,-21.666666666666668,validation,decomposition_damping_0,2026-01-01
